family,genus,group,SRLI_2024_analysis,WCVP_status,WCVP_accepted_name,WCVP_current_id,RL_2000,RL_2010,RL_2020,RL_2000_10yr,RL_2010_10yr,RL_2020_10yr,RL_2000_20yr,RL_2010_20yr,RL_2020_20yr,RL_2000_30yr,RL_2010_30yr,RL_2020_30yr,Status_change,stats_change_A
Fabaceae,Platypodium,Legumes,include,Accepted,Platypodium elegans Vogel,515259-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Platystele,Monocots,include,Accepted,Platystele fimbriata Luer & Hirtz,958240-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Platystele,Monocots,include,Accepted,Platystele minimiflora (Schltr.) Garay,201853-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Platystele,Monocots,include,Accepted,Platystele muscicola Luer & Hirtz,958243-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Platystele,Monocots,include,Accepted,Platystele resimula Luer & Hirtz,958248-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Arecaceae,Plectocomia,Monocots,include,Accepted,Plectocomia dransfieldiana Madulid,898442-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Arecaceae,Plectocomia,Monocots,include,Accepted,Plectocomia himalayana Griff.,669194-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Plectocomiopsis,Monocots,include,Accepted,Plectocomiopsis triquetra (Becc.) J.Dransf.,669218-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Zingiberaceae,Pleuranthodium,Monocots,include,Accepted,Pleuranthodium papilionaceum (K.Schum.) R.M.Sm.,962532-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Zingiberaceae,Pleuranthodium,Monocots,include,Accepted,Pleuranthodium pterocarpum (K.Schum.) R.M.Sm.,962522-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Pabstiella,Monocots,include,Accepted,Pabstiella carinifera (Barb.Rodr.) Luer,77094074-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Pleurothallis,Monocots,include,Accepted,Pleurothallis chama Luer,202570-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Pleurothallis,Monocots,include,Accepted,Pleurothallis chavezii Luer,302850-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Acianthera,Monocots,include,Homotypic_Synonym,Acianthera chrysantha (Lindl.) Pridgeon & M.W.Chase,1076272-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Acianthera,Monocots,include,Homotypic_Synonym,Acianthera compressicaulis (Dod) Pridgeon & M.W.Chase,1141211-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Pabstiella,Monocots,include,Accepted,Pabstiella elegantula (Cogn.) Luer,77094083-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Pleurothallis,Monocots,include,Accepted,Pleurothallis fastidiosa Luer,202799-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Acianthera,Monocots,include,Homotypic_Synonym,Acianthera gigantea (Lindl.) A.Doucette,77158449-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Anathallis,Monocots,include,Homotypic_Synonym,Anathallis guimaraensii (Brade) Luer & Toscano,77102703-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Acianthera,Monocots,exclude,Heterotypic_Synonym,Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase,1009189-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Anathallis,Monocots,exclude,Heterotypic_Synonym,Anathallis corticicola (Schltr. ex Hoehne) Pridgeon & M.W.Chase,1191920-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Andinia,Monocots,include,Accepted,Andinia longiserpens (C.Schweinf.) Karremans & Mark Wilson,77160317-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Stelis,Monocots,include,Homotypic_Synonym,Stelis magdalenae (Rchb.f.) Pridgeon & M.W.Chase,1140401-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Pabstiella,Monocots,exclude,Heterotypic_Synonym,Pabstiella calcarata (Cogn.) Luer,77094072-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Acianthera,Monocots,include,Homotypic_Synonym,Acianthera malachantha (Rchb.f.) Pridgeon & M.W.Chase,1217604-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Pabstiella,Monocots,include,Accepted,Pabstiella miniatolineolata (Hoehne) Luer,77094105-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Anathallis,Monocots,include,Homotypic_Synonym,Anathallis minutalis (Lindl.) Pridgeon & M.W.Chase,1170559-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Pleurothallis,Monocots,include,Accepted,Pleurothallis rowleei Ames,203495-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
