"","powo_id","family","genus","species","taxon_name","taxon_authors","Threat.status","EDGE","EDGE_rank","ED","ED_rank","lifeform_description","accepted_plant_name_id","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"2977","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541768,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"2978","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541769,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"2979","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541770,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"2980","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541771,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"2981","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541772,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"2982","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541773,8,"SOUTHERN AMERICA",80,"Central America","ELS","El Salvador",0,0,0
"2983","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541774,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"2984","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541775,8,"SOUTHERN AMERICA",80,"Central America","HON","Honduras",0,0,0
"2985","314959-2","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","LC",-8.31,960,4.94,800,"tree",380206,541776,8,"SOUTHERN AMERICA",80,"Central America","NIC","Nicaragua",0,0,0
"2986","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541777,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"2987","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541778,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","ALA","Alabama",0,0,0
"2988","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,723355,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","ARK","Arkansas",0,0,0
"2989","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541779,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","FLA","Florida",0,0,0
"2990","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541780,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","GEO","Georgia",0,0,0
"2991","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541781,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","LOU","Louisiana",0,0,0
"2992","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541782,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MSI","Mississippi",0,0,0
"2993","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541783,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","NCA","North Carolina",0,0,0
"2994","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541784,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","SCA","South Carolina",0,0,0
"2995","263186-1","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","EN",0.71,325,4.82,817,"tree",380268,541785,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","VRG","Virginia",0,0,0
"2996","77162947-1","Pinaceae","Pinus","arunachalensis","Pinus arunachalensis","R.C.Srivast.","NE",2.02,74,7.75,421,"tree",526438,1101327,4,"ASIA-TROPICAL",40,"Indian Subcontinent","EHM","East Himalaya",0,0,0
"2997","263192-1","Pinaceae","Pinus","parviflora","Pinus parviflora","Siebold & Zucc.","LC",-8.1,905,6.07,623,"tree",380339,1229247,3,"ASIA-TEMPERATE",31,"Russian Far East","KUR","Kuril Is.",0,0,0
"2998","263192-1","Pinaceae","Pinus","parviflora","Pinus parviflora","Siebold & Zucc.","LC",-8.1,905,6.07,623,"tree",380339,541786,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"2999","263192-1","Pinaceae","Pinus","parviflora","Pinus parviflora","Siebold & Zucc.","LC",-8.1,905,6.07,623,"tree",380339,649738,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"3000","314961-2","Pinaceae","Pinus","patula","Pinus patula","Schiede ex Schltdl. & Cham.","LC",-8.37,979,4.64,857,"tree",380338,541788,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"3001","314961-2","Pinaceae","Pinus","patula","Pinus patula","Schiede ex Schltdl. & Cham.","LC",-8.37,979,4.64,857,"tree",380338,541789,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"3002","314961-2","Pinaceae","Pinus","patula","Pinus patula","Schiede ex Schltdl. & Cham.","LC",-8.37,979,4.64,857,"tree",380338,541790,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"3003","314961-2","Pinaceae","Pinus","patula","Pinus patula","Schiede ex Schltdl. & Cham.","LC",-8.37,979,4.64,857,"tree",380338,541791,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"3004","314961-2","Pinaceae","Pinus","patula","Pinus patula","Schiede ex Schltdl. & Cham.","LC",-8.37,979,4.64,857,"tree",380338,541792,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"3005","263209-1","Pinaceae","Pinus","peuce","Pinus peuce","Griseb.","NT",-3.13,555,10.93,258,"tree",380345,541797,1,"EUROPE",13,"Southeastern Europe","ALB","Albania",0,0,0
"3006","263209-1","Pinaceae","Pinus","peuce","Pinus peuce","Griseb.","NT",-3.13,555,10.93,258,"tree",380345,541799,1,"EUROPE",13,"Southeastern Europe","BUL","Bulgaria",0,0,0
"3007","263209-1","Pinaceae","Pinus","peuce","Pinus peuce","Griseb.","NT",-3.13,555,10.93,258,"tree",380345,541798,1,"EUROPE",13,"Southeastern Europe","GRC","Greece",0,0,0
"3008","263209-1","Pinaceae","Pinus","peuce","Pinus peuce","Griseb.","NT",-3.13,555,10.93,258,"tree",380345,541800,1,"EUROPE",13,"Southeastern Europe","YUG","Yugoslavia",0,0,0
"3009","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649981,1,"EUROPE",12,"Southwestern Europe","BAL","Baleares",0,0,0
"3010","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649982,1,"EUROPE",12,"Southwestern Europe","COR","Corse",0,0,0
"3011","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,541801,1,"EUROPE",12,"Southwestern Europe","FRA","France",0,0,0
"3012","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,541802,1,"EUROPE",12,"Southwestern Europe","POR","Portugal",0,0,0
"3013","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649984,1,"EUROPE",12,"Southwestern Europe","SAR","Sardegna",0,0,0
"3014","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,541803,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"3015","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649983,1,"EUROPE",13,"Southeastern Europe","ITA","Italy",0,0,0
"3016","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649985,1,"EUROPE",13,"Southeastern Europe","SIC","Sicilia",0,0,0
"3017","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649986,2,"AFRICA",20,"Northern Africa","ALG","Algeria",0,0,0
"3018","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,543754,2,"AFRICA",20,"Northern Africa","MOR","Morocco",0,0,0
"3019","263216-1","Pinaceae","Pinus","pinaster","Pinus pinaster","Aiton","LC",-7.71,811,8.92,351,"tree",380364,649988,2,"AFRICA",20,"Northern Africa","TUN","Tunisia",0,0,0
"3020","263218-1","Pinaceae","Pinus","pinceana","Pinus pinceana","Gordon & Glend.","LC",-8.02,878,6.57,555,"tree",380368,541814,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"3021","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541815,1,"EUROPE",12,"Southwestern Europe","BAL","Baleares",0,0,0
"3022","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541816,1,"EUROPE",12,"Southwestern Europe","COR","Corse",0,0,0
"3023","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541817,1,"EUROPE",12,"Southwestern Europe","FRA","France",0,0,0
"3024","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541818,1,"EUROPE",12,"Southwestern Europe","POR","Portugal",0,0,0
"3025","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541819,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"3026","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541820,1,"EUROPE",13,"Southeastern Europe","ALB","Albania",0,0,0
"3027","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541821,1,"EUROPE",13,"Southeastern Europe","GRC","Greece",0,0,0
"3028","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541822,1,"EUROPE",13,"Southeastern Europe","ITA","Italy",0,0,0
"3029","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541823,1,"EUROPE",13,"Southeastern Europe","KRI","Kriti",0,0,0
"3030","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541824,1,"EUROPE",13,"Southeastern Europe","SIC","Sicilia",0,0,0
"3031","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541825,3,"ASIA-TEMPERATE",34,"Western Asia","CYP","Cyprus",0,0,0
"3032","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541826,3,"ASIA-TEMPERATE",34,"Western Asia","EAI","East Aegean Is.",0,0,0
"3033","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541827,3,"ASIA-TEMPERATE",34,"Western Asia","LBS","Lebanon-Syria",0,0,0
"3034","263221-1","Pinaceae","Pinus","pinea","Pinus pinea","L.","LC",-7.69,800,9.19,332,"tree",380351,541828,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"3035","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541830,7,"NORTHERN AMERICA",71,"Western Canada","BRC","British Columbia",0,0,0
"3036","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650002,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"3037","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541831,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","IDA","Idaho",0,0,0
"3038","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541832,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","MNT","Montana",0,0,0
"3039","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541833,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"3040","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541834,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WAS","Washington",0,0,0
"3041","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650003,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"3042","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650004,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","NDA","North Dakota",0,0,0
"3043","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650005,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","NEB","Nebraska",0,0,0
"3044","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650006,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","OKL","Oklahoma",0,0,0
"3045","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650007,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","SDA","South Dakota",0,0,0
"3046","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650008,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"3047","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541835,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"3048","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,541836,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"3049","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650009,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"3050","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650010,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"3051","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650011,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"3052","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650012,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"3053","307165-2","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Douglas ex C.Lawson","LC",-8.19,934,5.53,711,"tree",380358,650013,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"3054","282904-2","Pinaceae","Pinus","praetermissa","Pinus praetermissa","Styles & McVaugh","NT",-4.42,674,3.02,1085,"tree",380278,541851,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"3055","282904-2","Pinaceae","Pinus","praetermissa","Pinus praetermissa","Styles & McVaugh","NT",-4.42,674,3.02,1085,"tree",380278,541852,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"3056","197068-2","Pinaceae","Pinus","pringlei","Pinus pringlei","Shaw","LC",-8.78,1086,3.09,1079,"tree",380280,541853,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"3057","197068-2","Pinaceae","Pinus","pringlei","Pinus pringlei","Shaw","LC",-8.78,1086,3.09,1079,"tree",380280,541854,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"3058","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541864,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"3059","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541865,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"3060","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541866,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"3061","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541867,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"3062","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541868,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"3063","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541869,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"3064","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541870,8,"SOUTHERN AMERICA",80,"Central America","ELS","El Salvador",0,0,0
"3065","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541871,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"3066","314879-2","Pinaceae","Pinus","pseudostrobus","Pinus pseudostrobus","Lindl.","LC",-8.74,1080,3.21,1064,"tree",380287,541872,8,"SOUTHERN AMERICA",80,"Central America","HON","Honduras",0,0,0
"3067","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541873,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"3068","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541874,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"3069","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541875,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"3070","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541876,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"3071","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541877,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"3072","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541881,3,"ASIA-TEMPERATE",31,"Russian Far East","KAM","Kamchatka",0,0,0
"3073","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541878,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"3074","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541879,3,"ASIA-TEMPERATE",31,"Russian Far East","KUR","Kuril Is.",0,0,0
"3075","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541880,3,"ASIA-TEMPERATE",31,"Russian Far East","MAG","Magadan",0,0,0
"3076","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541882,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"3077","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541883,3,"ASIA-TEMPERATE",31,"Russian Far East","SAK","Sakhalin",0,0,0
"3078","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541884,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"3079","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541885,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"3080","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541886,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"3081","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541887,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"3082","263243-1","Pinaceae","Pinus","pumila","Pinus pumila","(Pall.) Regel","LC",-8.39,987,4.54,877,"shrub",380284,541888,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"3083","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541889,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","PEN","Pennsylvania",0,0,0
"3084","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541890,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","WVA","West Virginia",0,0,0
"3085","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541891,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","GEO","Georgia",0,0,0
"3086","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541892,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MRY","Maryland",0,0,0
"3087","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541893,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","NCA","North Carolina",0,0,0
"3088","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541894,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","SCA","South Carolina",0,0,0
"3089","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541895,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","TEN","Tennessee",0,0,0
"3090","927546-1","Pinaceae","Pinus","pungens","Pinus pungens","Lamb.","LC",-8.41,992,4.44,895,"tree",380272,541896,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","VRG","Virginia",0,0,0
"3091","282906-2","Pinaceae","Pinus","quadrifolia","Pinus quadrifolia","Parl. ex Sudw.","LC",-8.21,940,5.45,730,"tree",380276,541897,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"3092","282906-2","Pinaceae","Pinus","quadrifolia","Pinus quadrifolia","Parl. ex Sudw.","LC",-8.21,940,5.45,730,"tree",380276,541898,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"3093","30020085-2","Pinaceae","Pinus","radiata","Pinus radiata","D.Don","EN",0.51,346,3.98,962,"tree",380297,541899,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"3094","30020085-2","Pinaceae","Pinus","radiata","Pinus radiata","D.Don","EN",0.51,346,3.98,962,"tree",380297,650149,7,"NORTHERN AMERICA",79,"Mexico","MXI","Mexican Pacific Is.",0,0,0
"3095","30020085-2","Pinaceae","Pinus","radiata","Pinus radiata","D.Don","EN",0.51,346,3.98,962,"tree",380297,1392439,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"3096","77126399-1","Pinaceae","Pinus","ravii","Pinus ravii","R.C.Srivast.","NE",2.01,75,7.67,426,"tree",492110,778313,4,"ASIA-TROPICAL",40,"Indian Subcontinent","EHM","East Himalaya",0,0,0
"3097","677096-1","Pinaceae","Pinus","remota","Pinus remota","(Little) D.K.Bailey & Hawksw.","LC",-8.07,898,6.23,604,"tree",380317,541902,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"3098","677096-1","Pinaceae","Pinus","remota","Pinus remota","(Little) D.K.Bailey & Hawksw.","LC",-8.07,898,6.23,604,"tree",380317,541903,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"3099","263261-1","Pinaceae","Pinus","resinosa","Pinus resinosa","Aiton","LC",-7.85,831,7.82,414,"tree",380302,541904,7,"NORTHERN AMERICA",71,"Western Canada","MAN","Manitoba",0,0,0
"3100","263261-1","Pinaceae","Pinus","resinosa","Pinus resinosa","Aiton","LC",-7.85,831,7.82,414,"tree",380302,541905,7,"NORTHERN AMERICA",72,"Eastern Canada","NBR","New Brunswick",0,0,0
"3101","263261-1","Pinaceae","Pinus","resinosa","Pinus resinosa","Aiton","LC",-7.85,831,7.82,414,"tree",380302,541906,7,"NORTHERN AMERICA",72,"Eastern Canada","NFL","Newfoundland",0,0,0
