"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group"
"871772-1","Zamiaceae","Encephalartos","bubalinus","Encephalartos bubalinus","Melville","VU",0.228284016,1.014504057,"shrub",385153,"Gymnosperms"
"297071-1","Zamiaceae","Encephalartos","caffer","Encephalartos caffer","(Thunb.) Lehm.","NT",0.642699309,5.368981767,"subshrub",385154,"Gymnosperms"
"77176998-1","Zamiaceae","Encephalartos","cerinus","Encephalartos cerinus","Lavranos & D.L.Goode","CR",4.136438465,4.164694818,"subshrub",385159,"Gymnosperms"
"871773-1","Zamiaceae","Encephalartos","chimanimaniensis","Encephalartos chimanimaniensis","R.A.Dyer & I.Verd.","EN",0.789021617,1.649175246,"shrub",385160,"Gymnosperms"
"871774-1","Zamiaceae","Encephalartos","concinnus","Encephalartos concinnus","R.A.Dyer & I.Verd.","CR",3.139202346,3.323853614,"shrub",385161,"Gymnosperms"
"871775-1","Zamiaceae","Encephalartos","cupidus","Encephalartos cupidus","R.A.Dyer","CR",5.235654109,5.306270232,"subshrub",385162,"Gymnosperms"
"297076-1","Zamiaceae","Encephalartos","cycadifolius","Encephalartos cycadifolius","(Jacq.) Lehm.","LC",0.102521732,1.911015654,"shrub",385163,"Gymnosperms"
"975402-1","Zamiaceae","Encephalartos","delucanus","Encephalartos delucanus","Malaisse, Sclavo & Crosiers","EN",2.0801167,3.955127,"shrub",385167,"Gymnosperms"
"935030-1","Zamiaceae","Encephalartos","dolomiticus","Encephalartos dolomiticus","Lavranos & D.L.Goode","CR",2.072389129,2.213423713,"shrub",385169,"Gymnosperms"
"935031-1","Zamiaceae","Encephalartos","dyerianus","Encephalartos dyerianus","Lavranos & D.L.Goode","CR",0.813483513,0.840337721,"shrub",385172,"Gymnosperms"
"984896-1","Zamiaceae","Encephalartos","equatorialis","Encephalartos equatorialis","P.J.H.Hurter","CR",1.726969533,1.75312559,"tree",385174,"Gymnosperms"
"297082-1","Zamiaceae","Encephalartos","eugene-maraisii","Encephalartos eugene-maraisii","I.Verd.","EN",1.466155878,2.843740131,"shrub",385175,"Gymnosperms"
"297084-1","Zamiaceae","Encephalartos","ferox","Encephalartos ferox","G.Bertol.","NT",0.167983099,1.380715332,"shrub",385178,"Gymnosperms"
"297086-1","Zamiaceae","Encephalartos","friderici-guilielmi","Encephalartos friderici-guilielmi","Lehm.","NT",0.134075294,1.115822199,"shrub",385180,"Gymnosperms"
"297087-1","Zamiaceae","Encephalartos","ghellinckii","Encephalartos ghellinckii","Lem.","VU",0.25054954,1.001618637,"shrub",385181,"Gymnosperms"
"297090-1","Zamiaceae","Encephalartos","gratus","Encephalartos gratus","Prain","VU",1.129028242,4.82238,"shrub",385183,"Gymnosperms"
"871777-1","Zamiaceae","Encephalartos","heenanii","Encephalartos heenanii","R.A.Dyer","EW",2.425856885,2.59365703,"shrub",385185,"Gymnosperms"
"297092-1","Zamiaceae","Encephalartos","hildebrandtii","Encephalartos hildebrandtii","A.Braun & C.D.Bouché","LC",0.161743232,2.485003832,"tree",385186,"Gymnosperms"
"988636-1","Zamiaceae","Encephalartos","hirsutus","Encephalartos hirsutus","P.J.H.Hurter","CR",1.924945442,2.097425854,"shrub",385187,"Gymnosperms"
"297093-1","Zamiaceae","Encephalartos","horridus","Encephalartos horridus","(Jacq.) Lehm.","EN",1.811718677,3.753906224,"shrub",385188,"Gymnosperms"
"297094-1","Zamiaceae","Encephalartos","humilis","Encephalartos humilis","I.Verd.","VU",0.433560648,1.798504699,"subshrub",385193,"Gymnosperms"
"871778-1","Zamiaceae","Encephalartos","inopinus","Encephalartos inopinus","R.A.Dyer","CR",2.809181133,2.889494,"shrub",385195,"Gymnosperms"
"940530-1","Zamiaceae","Encephalartos","ituriensis","Encephalartos ituriensis","Bamps & Lisowski","VU",0.852760501,3.466376938,"shrub",385196,"Gymnosperms"
"939351-1","Zamiaceae","Encephalartos","kisambo","Encephalartos kisambo","Faden & Beentje","EN",1.155076347,2.358366907,"shrub",385197,"Gymnosperms"
"297098-1","Zamiaceae","Encephalartos","laevifolius","Encephalartos laevifolius","Stapf & Burtt Davy","CR",0.754748013,0.793893514,"shrub",385199,"Gymnosperms"
"297099-1","Zamiaceae","Encephalartos","lanatus","Encephalartos lanatus","Stapf & Burtt Davy","VU",0.519177265,2.153128687,"shrub",385200,"Gymnosperms"
"297103-1","Zamiaceae","Encephalartos","latifrons","Encephalartos latifrons","Lehm.","CR",4.941639768,5.219288,"shrub",385203,"Gymnosperms"
"297104-1","Zamiaceae","Encephalartos","laurentianus","Encephalartos laurentianus","De Wild.","NT",0.111598503,0.89962736,"tree",385204,"Gymnosperms"
"297106-1","Zamiaceae","Encephalartos","lebomboensis","Encephalartos lebomboensis","I.Verd.","EN",0.407381716,0.855217783,"shrub",385205,"Gymnosperms"
"297107-1","Zamiaceae","Encephalartos","lehmannii","Encephalartos lehmannii","Lehm.","VU",0.973088833,3.878824106,"shrub",385206,"Gymnosperms"
"297110-1","Zamiaceae","Encephalartos","longifolius","Encephalartos longifolius","(Jacq.) Lehm.","NT",0.630475863,5.370319619,"shrub",385211,"Gymnosperms"
"20008491-1","Zamiaceae","Encephalartos","mackenziei","Encephalartos mackenziei","L.E.Newton","CR",2.472635211,2.76565036,"shrub or tree",385216,"Gymnosperms"
"995795-1","Zamiaceae","Encephalartos","macrostrobilus","Encephalartos macrostrobilus","Scott Jones & Wynants","CR",2.270393255,2.291757531,"shrub",385217,"Gymnosperms"
"297114-1","Zamiaceae","Encephalartos","manikensis","Encephalartos manikensis","(Gilliland) Gilliland","VU",0.127841672,0.541801895,"shrub",385218,"Gymnosperms"
"871779-1","Zamiaceae","Encephalartos","marunguensis","Encephalartos marunguensis","Devred","VU",0.253130584,1.097902387,"shrub",385220,"Gymnosperms"
"936940-1","Zamiaceae","Encephalartos","middelburgensis","Encephalartos middelburgensis","Vorster, Robbertse & S.van der Westh.","CR",5.135350284,5.319359146,"shrub",385222,"Gymnosperms"
"989158-1","Zamiaceae","Encephalartos","msinganus","Encephalartos msinganus","Vorster","CR",0.933433438,0.959241836,"shrub",385225,"Gymnosperms"
"871780-1","Zamiaceae","Encephalartos","munchii","Encephalartos munchii","R.A.Dyer & I.Verd.","CR",3.146128512,3.352980941,"shrub",385226,"Gymnosperms"
"297120-1","Zamiaceae","Encephalartos","natalensis","Encephalartos natalensis","R.A.Dyer & I.Verd.","VU",0.776036782,3.248927088,"tree",385228,"Gymnosperms"
"297121-1","Zamiaceae","Encephalartos","ngoyanus","Encephalartos ngoyanus","I.Verd.","VU",0.411824269,1.663328074,"tree",385229,"Gymnosperms"
"986593-1","Zamiaceae","Encephalartos","nubimontanus","Encephalartos nubimontanus","P.J.H.Hurter","EW",2.057200007,2.23029374,"shrub",385230,"Gymnosperms"
"297123-1","Zamiaceae","Encephalartos","paucidentatus","Encephalartos paucidentatus","Stapf & Burtt Davy","VU",1.187198303,4.971416,"shrub",385232,"Gymnosperms"
"297125-1","Zamiaceae","Encephalartos","poggei","Encephalartos poggei","Asch.","LC",0.171929759,3.068619196,"shrub",385234,"Gymnosperms"
"871781-1","Zamiaceae","Encephalartos","princeps","Encephalartos princeps","R.A.Dyer","VU",1.350639861,5.49134445,"shrub",385236,"Gymnosperms"
"871782-1","Zamiaceae","Encephalartos","pterogonus","Encephalartos pterogonus","R.A.Dyer & I.Verd.","CR",3.092461076,3.369479468,"shrub",385238,"Gymnosperms"
"20002658-1","Zamiaceae","Encephalartos","relictus","Encephalartos relictus","P.J.H.Hurter","EW",0.881713762,0.980301031,"shrub",385242,"Gymnosperms"
"974651-1","Zamiaceae","Encephalartos","schaijesii","Encephalartos schaijesii","Malaisse, Sclavo & Crosiers","VU",0.213278313,0.896804073,"shrub",385243,"Gymnosperms"
"871783-1","Zamiaceae","Encephalartos","schmitzii","Encephalartos schmitzii","Malaisse","VU",0.211033924,0.897499712,"shrub",385244,"Gymnosperms"
"937652-1","Zamiaceae","Encephalartos","sclavoi","Encephalartos sclavoi","De Luca, D.W.Stev. & A.Moretti","CR",1.958468093,2.052675789,"shrub",385245,"Gymnosperms"
"989160-1","Zamiaceae","Encephalartos","senticosus","Encephalartos senticosus","Vorster","VU",1.044370793,4.286727631,"shrub",385246,"Gymnosperms"
"297134-1","Zamiaceae","Encephalartos","septentrionalis","Encephalartos septentrionalis","Schweinf. ex Eichler","LC",0.137804263,2.192300751,"shrub",385247,"Gymnosperms"
"871784-1","Zamiaceae","Encephalartos","tegulaneus","Encephalartos tegulaneus","Melville","LC",0.16544908,3.077486,"shrub",385254,"Gymnosperms"
"297138-1","Zamiaceae","Encephalartos","transvenosus","Encephalartos transvenosus","Stapf & Burtt Davy","NT",0.4386825,3.408276,NA,385256,"Gymnosperms"
"871785-1","Zamiaceae","Encephalartos","trispinosus","Encephalartos trispinosus","(Hook.f.) R.A.Dyer","VU",0.956477397,3.825338456,"shrub",385258,"Gymnosperms"
"934728-1","Zamiaceae","Encephalartos","turneri","Encephalartos turneri","Lavranos & D.L.Goode","LC",0.199439349,3.754662,"shrub",385259,"Gymnosperms"
"297140-1","Zamiaceae","Encephalartos","umbeluziensis","Encephalartos umbeluziensis","R.A.Dyer","EN",0.73385003,1.636504111,"subshrub",385260,"Gymnosperms"
"297144-1","Zamiaceae","Encephalartos","villosus","Encephalartos villosus","Lem.","LC",0.149825199,2.205362057,"subshrub",385265,"Gymnosperms"
"986594-1","Zamiaceae","Encephalartos","whitelockii","Encephalartos whitelockii","P.J.H.Hurter","CR",2.238937351,2.329477088,"shrub",385270,"Gymnosperms"
"297146-1","Zamiaceae","Encephalartos","woodii","Encephalartos woodii","Sander","EW",2.290843256,2.366911639,"tree",385271,"Gymnosperms"
"383343-1","Ephedraceae","Ephedra","alata","Ephedra alata","Decne.","LC",0.064981924,1.02804,"subshrub or shrub",332847,"Gymnosperms"
"60459745-2","Ephedraceae","Ephedra","altissima","Ephedra altissima","Desf.","LC",0.047079238,0.876906,"subshrub or shrub",332855,"Gymnosperms"
"383352-1","Ephedraceae","Ephedra","americana","Ephedra americana","Humb. & Bonpl. ex Willd.","LC",0.049908276,0.899958298,"subshrub",332859,"Gymnosperms"
"383355-1","Ephedraceae","Ephedra","antisyphilitica","Ephedra antisyphilitica","Berland. ex C.A.Mey.","LC",0.005788949,0.106751332,"subshrub or shrub",332871,"Gymnosperms"
"383356-1","Ephedraceae","Ephedra","aphylla","Ephedra aphylla","Forssk.","LC",0.039504453,0.754555001,"subshrub or shrub",332875,"Gymnosperms"
"383362-1","Ephedraceae","Ephedra","aspera","Ephedra aspera","Engelm. ex S.Watson","LC",0.010402759,0.179797323,"subshrub or shrub",332881,"Gymnosperms"
"326010-1","Ephedraceae","Ephedra","aurantiaca","Ephedra aurantiaca","Takht. & Pachom.",NA,0.376694394,1.202770437,"subshrub",332883,"Gymnosperms"
"276558-2","Ephedraceae","Ephedra","boelckei","Ephedra boelckei","F.A.Roig","LC",0.108494931,2.151296,NA,332884,"Gymnosperms"
"326011-1","Ephedraceae","Ephedra","botschantzevii","Ephedra botschantzevii","Pachom.",NA,0.302616753,0.932758155,"shrub",332886,"Gymnosperms"
"91122-2","Ephedraceae","Ephedra","breana","Ephedra breana","Phil.","LC",0.099111747,2.001294431,"subshrub or shrub",332888,"Gymnosperms"
"326012-1","Ephedraceae","Ephedra","brevifoliata","Ephedra brevifoliata","Ghahr.","DD",0.380752951,1.044936495,NA,332889,"Gymnosperms"
"383367-1","Ephedraceae","Ephedra","californica","Ephedra californica","S.Watson","LC",0.051238716,0.87171,"subshrub or shrub",332890,"Gymnosperms"
"329491-2","Ephedraceae","Ephedra","chilensis","Ephedra chilensis","C.Presl","LC",0.114718434,2.129645,"subshrub or shrub",332893,"Gymnosperms"
"91125-2","Ephedraceae","Ephedra","compacta","Ephedra compacta","Rose","LC",0.023584546,0.4152,"subshrub",332900,"Gymnosperms"
"91126-2","Ephedraceae","Ephedra","coryi","Ephedra coryi","E.L.Reed","LC",0.023737131,0.450551,"subshrub or shrub",332901,"Gymnosperms"
"91128-2","Ephedraceae","Ephedra","cutleri","Ephedra cutleri","Peebles","LC",0.031552892,0.497676,"subshrub or shrub",332903,"Gymnosperms"
"383378-1","Ephedraceae","Ephedra","dahurica","Ephedra dahurica","Turcz.","LC",0.045016017,0.890353792,"subshrub",332904,"Gymnosperms"
"77077400-1","Ephedraceae","Ephedra","dawuensis","Ephedra dawuensis","Y.Yang","LC",0.058176581,1.064714189,"subshrub",346778,"Gymnosperms"
"383381-1","Ephedraceae","Ephedra","distachya","Ephedra distachya","L.","LC",0.011535893,0.195621499,"subshrub",332906,"Gymnosperms"
"928049-1","Ephedraceae","Ephedra","equisetina","Ephedra equisetina","Bunge",NA,0.129838391,0.357574626,"shrub",332918,"Gymnosperms"
"383389-1","Ephedraceae","Ephedra","fasciculata","Ephedra fasciculata","A.Nelson","LC",0.028970676,0.572669,"subshrub or shrub",332920,"Gymnosperms"
"383390-1","Ephedraceae","Ephedra","fedtschenkoae","Ephedra fedtschenkoae","Paulsen","LC",0.076599292,1.21333,"shrub or tree",332922,"Gymnosperms"
"383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",0.017055125,0.299324249,"scrambling shrub",332925,"Gymnosperms"
"383372-1","Ephedraceae","Ephedra","ciliata","Ephedra ciliata","Fisch. & C.A.Mey.","LC",0.024921326,0.429600571,"scrambling shrub",332895,"Gymnosperms"
"383397-1","Ephedraceae","Ephedra","fragilis","Ephedra fragilis","Desf.","LC",0.017992037,0.297927158,"scrambling shrub",332930,"Gymnosperms"
"383398-1","Ephedraceae","Ephedra","frustillata","Ephedra frustillata","Miers","LC",0.240630021,5.738105845,"subshrub",332935,"Gymnosperms"
"91130-2","Ephedraceae","Ephedra","funerea","Ephedra funerea","Coville & C.V.Morton","NT",0.083151319,0.686581,"subshrub or shrub",332936,"Gymnosperms"
"60470164-2","Ephedraceae","Ephedra","gerardiana","Ephedra gerardiana","Wall. ex Klotzsch & Garcke","VU",0.32191826,1.337402852,"subshrub",332937,"Gymnosperms"
"326018-1","Ephedraceae","Ephedra","holoptera","Ephedra holoptera","Riedl",NA,0.460026387,1.358348237,NA,332950,"Gymnosperms"
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","LC",0.033283453,0.515711,"subshrub",332952,"Gymnosperms"
"77112276-1","Ephedraceae","Ephedra","kardangensis","Ephedra kardangensis","P.Sharma & P.L.Uniyal","LC",0.054037665,1.129808701,"subshrub",465904,"Gymnosperms"
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",0.389088129,1.284183321,"subshrub",332952,"Gymnosperms"
"996008-1","Ephedraceae","Ephedra","laristanica","Ephedra laristanica","Assadi","LC",0.041860731,0.728814126,NA,332960,"Gymnosperms"
"383413-1","Ephedraceae","Ephedra","likiangensis","Ephedra likiangensis","Florin","LC",0.057239719,0.930427077,"subshrub",332962,"Gymnosperms"
"383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",0.018019484,0.312745882,"subshrub",332966,"Gymnosperms"
"383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",0.020999571,0.337098427,"scrambling shrub",332925,"Gymnosperms"
"961067-1","Ephedraceae","Ephedra","milleri","Ephedra milleri","Freitag & Maier-St.","LC",0.118993876,1.9067,"subshrub or shrub",332979,"Gymnosperms"
"383425-1","Ephedraceae","Ephedra","minuta","Ephedra minuta","Florin","LC",0.078585084,1.350668161,"subshrub",332982,"Gymnosperms"
"1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",0.018776385,0.312598278,"subshrub",332984,"Gymnosperms"
"383431-1","Ephedraceae","Ephedra","multiflora","Ephedra multiflora","Phil. ex Stapf","LC",0.104729637,1.998306468,"shrub",332989,"Gymnosperms"
"383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",0.047614868,0.731639,"subshrub or shrub",332996,"Gymnosperms"
"276559-2","Ephedraceae","Ephedra","ochreata","Ephedra ochreata","Miers","LC",0.301512673,5.941150059,"subshrub or shrub",333004,"Gymnosperms"
"326022-1","Ephedraceae","Ephedra","oxyphylla","Ephedra oxyphylla","Riedl",NA,0.311717192,1.388935249,NA,333006,"Gymnosperms"
"383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",0.019703064,0.348376407,"subshrub or shrub",333007,"Gymnosperms"
"383441-1","Ephedraceae","Ephedra","pedunculata","Ephedra pedunculata","Engelm. ex S.Watson","LC",0.049596125,0.782339,"climbing shrub",333012,"Gymnosperms"
"326023-1","Ephedraceae","Ephedra","pentandra","Ephedra pentandra","Pachom.",NA,0.32226953,1.430585253,NA,333014,"Gymnosperms"
"383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.",NA,0.043603068,0.144565175,"shrub",333021,"Gymnosperms"
"383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",0.024852709,0.423672,"shrub",333022,"Gymnosperms"
"326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.",NA,0.351604553,1.208325966,"shrub",333024,"Gymnosperms"
"383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",0.027172653,0.421013973,"subshrub",333027,"Gymnosperms"
"326027-1","Ephedraceae","Ephedra","rhytidosperma","Ephedra rhytidosperma","Pachom.","LC",0.049247778,0.900078172,"subshrub",333028,"Gymnosperms"
"20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",0.01973355,0.337510167,"subshrub",333030,"Gymnosperms"
"312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms"
"383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",0.022607621,0.373350001,NA,333033,"Gymnosperms"
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms"
"70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",0.020418945,0.34807092,"subshrub or shrub",333042,"Gymnosperms"
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms"
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms"
"383466-1","Ephedraceae","Ephedra","tilhoana","Ephedra tilhoana","Maire","DD",0.541562878,1.682563811,"subshrub or shrub",333050,"Gymnosperms"
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms"
"326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms"
"383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms"
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms"
"326032-1","Ephedraceae","Ephedra","trifurcata","Ephedra trifurcata","Zöllner","DD",0.356584051,1.16460858,"shrub",333057,"Gymnosperms"
"383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.",NA,0.201695244,0.756060572,NA,333058,"Gymnosperms"
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms"
"326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.",NA,0.601559918,1.948334006,"subshrub",333068,"Gymnosperms"
"687975-1","Podocarpaceae","Falcatifolium","angustum","Falcatifolium angustum","de Laub.","EN",5.81687881,13.06163572,"tree",385367,"Gymnosperms"
"687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",2.557232296,19.97622313,"tree",385368,"Gymnosperms"
"935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",1.558727713,12.29048864,"shrub or tree",385371,"Gymnosperms"
"687977-1","Podocarpaceae","Falcatifolium","papuanum","Falcatifolium papuanum","de Laub.","LC",1.087798387,22.46726859,"tree",385372,"Gymnosperms"
"936128-1","Podocarpaceae","Falcatifolium","sleumeri","Falcatifolium sleumeri","de Laub. & Silba","NT",1.722406568,14.33494297,"subshrub",385373,"Gymnosperms"
"687978-1","Podocarpaceae","Falcatifolium","taxoides","Falcatifolium taxoides","(Brongn. & Gris) de Laub.","LC",0.938888395,20.63629116,"tree",385374,"Gymnosperms"
"105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",4.634119607,9.573104926,"tree",385383,"Gymnosperms"
"262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms"
"262125-1","Ginkgoaceae","Ginkgo","biloba","Ginkgo biloba","L.","EN",148.9072295,315,"tree",334053,"Gymnosperms"
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms"
"383498-1","Gnetaceae","Gnetum","acutum","Gnetum acutum","Markgr.","VU",0.731392538,2.905466996,"climber",334091,"Gymnosperms"
"383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",0.872066394,7.535311733,"climber",334092,"Gymnosperms"
"383502-1","Gnetaceae","Gnetum","arboreum","Gnetum arboreum","Foxw.","DD",0.854854286,3.955494673,"climber",334095,"Gymnosperms"
"383503-1","Gnetaceae","Gnetum","bosavicum","Gnetum bosavicum","Markgr.","LC",0.1713593,3.649067883,"climber",334096,"Gymnosperms"
"383505-1","Gnetaceae","Gnetum","buchholzianum","Gnetum buchholzianum","Engl.","NT",1.268103571,9.890468586,"climber",334098,"Gymnosperms"
"1019393-2","Gnetaceae","Gnetum","camporum","Gnetum camporum","(Markgr.) D.W.Stev. & Zanoni","LC",0.149509134,2.850603,"climber",334100,"Gymnosperms"
"980746-1","Gnetaceae","Gnetum","catasphaericum","Gnetum catasphaericum","H.Shao","DD",0.900222557,2.727536964,"climber",334101,"Gymnosperms"
"383509-1","Gnetaceae","Gnetum","contractum","Gnetum contractum","Markgr.","VU",0.846858553,3.866674988,"climber",334104,"Gymnosperms"
"383510-1","Gnetaceae","Gnetum","costatum","Gnetum costatum","K.Schum.","LC",0.048768689,0.864034001,"tree",334105,"Gymnosperms"
"383512-1","Gnetaceae","Gnetum","cuspidatum","Gnetum cuspidatum","Blume","LC",0.134171266,2.469746,"climber",334107,"Gymnosperms"
"383513-1","Gnetaceae","Gnetum","diminutum","Gnetum diminutum","Markgr.","NT",0.401053426,3.520572,"climber",334108,"Gymnosperms"
"383515-1","Gnetaceae","Gnetum","edule","Gnetum edule","(Willd.) Blume",NA,0.677305826,1.876956767,"climber",334110,"Gymnosperms"
"383516-1","Gnetaceae","Gnetum","formosum","Gnetum formosum","Markgr.","LC",0.227659346,4.053839959,"climber",334111,"Gymnosperms"
"980747-1","Gnetaceae","Gnetum","giganteum","Gnetum giganteum","H.Shao","DD",0.814117018,3.365653041,"climber",334114,"Gymnosperms"
"383519-1","Gnetaceae","Gnetum","globosum","Gnetum globosum","Markgr.","VU",1.028451769,3.731923375,"climber",334115,"Gymnosperms"
"383520-1","Gnetaceae","Gnetum","gnemon","Gnetum gnemon","L.","LC",0.046607705,0.886908377,"tree",334116,"Gymnosperms"
"383521-1","Gnetaceae","Gnetum","gnemonoides","Gnetum gnemonoides","Brongn.","LC",0.365875233,7.916792612,"climber",334129,"Gymnosperms"
"383522-1","Gnetaceae","Gnetum","gracilipes","Gnetum gracilipes","C.Y.Cheng","DD",0.718689965,3.541282906,"climber",334130,"Gymnosperms"
"1007842-1","Gnetaceae","Gnetum","hainanense","Gnetum hainanense","C.Y.Cheng ex L.K.Fu, Y.F.Yu & M.G.Gilbert","LC",0.07793496,1.230589793,"climber",334132,"Gymnosperms"
"77137092-1","Gnetaceae","Gnetum","interruptum","Gnetum interruptum","Biye",NA,1.300487438,4.372650885,NA,490761,"Gymnosperms"
"383529-1","Gnetaceae","Gnetum","klossii","Gnetum klossii","Merr. ex Markgr.","LC",0.042028214,0.692480793,"climber",334137,"Gymnosperms"
"383530-1","Gnetaceae","Gnetum","latifolium","Gnetum latifolium","Blume","LC",0.114758209,1.94879131,"climber",334138,"Gymnosperms"
"77137093-1","Gnetaceae","Gnetum","latispicum","Gnetum latispicum","Biye",NA,1.160399954,4.883172886,NA,490727,"Gymnosperms"
"383533-1","Gnetaceae","Gnetum","leptostachyum","Gnetum leptostachyum","Blume","LC",0.055874049,1.036437409,"climber",334149,"Gymnosperms"
"111368-2","Gnetaceae","Gnetum","leyboldii","Gnetum leyboldii","Tul.","LC",0.140346202,2.906019,"climber",334154,"Gymnosperms"
"383535-1","Gnetaceae","Gnetum","loerzingii","Gnetum loerzingii","Markgr.","DD",0.908005471,3.219313387,"climber",334156,"Gymnosperms"
"383537-1","Gnetaceae","Gnetum","luofuense","Gnetum luofuense","C.Y.Cheng","NT",0.143386255,1.217081889,"climber",334158,"Gymnosperms"
"383540-1","Gnetaceae","Gnetum","macrostachyum","Gnetum macrostachyum","Hook.f.","LC",0.091995743,2.04818401,"climber",334161,"Gymnosperms"
"383542-1","Gnetaceae","Gnetum","microcarpum","Gnetum microcarpum","Blume","LC",0.036095425,0.723709711,"climber",334163,"Gymnosperms"
"383546-1","Gnetaceae","Gnetum","montanum","Gnetum montanum","Markgr.","LC",0.063994358,1.039355835,"climber",334171,"Gymnosperms"
"383547-1","Gnetaceae","Gnetum","neglectum","Gnetum neglectum","Blume","NT",0.261113317,2.33259,"climber",334174,"Gymnosperms"
"111373-2","Gnetaceae","Gnetum","nodiflorum","Gnetum nodiflorum","Brongn.","LC",0.073748591,1.240588848,"climber",334179,"Gymnosperms"
"383551-1","Gnetaceae","Gnetum","oblongum","Gnetum oblongum","Markgr.","NT",0.526372378,4.387752299,"climber",334181,"Gymnosperms"
"383554-1","Gnetaceae","Gnetum","oxycarpum","Gnetum oxycarpum","Ridl.","EN",3.195172915,7.143557515,"climber",334184,"Gymnosperms"
"111375-2","Gnetaceae","Gnetum","paniculatum","Gnetum paniculatum","Spruce ex Benth.","LC",0.068218467,1.129471569,"climber",334185,"Gymnosperms"
"383557-1","Gnetaceae","Gnetum","parvifolium","Gnetum parvifolium","(Warb.) W.C.Cheng","LC",0.083546166,1.435175155,"climber",334187,"Gymnosperms"
"383559-1","Gnetaceae","Gnetum","pendulum","Gnetum pendulum","C.Y.Cheng","LC",0.283041218,6.191579875,"climber",334189,"Gymnosperms"
"383564-1","Gnetaceae","Gnetum","raya","Gnetum raya","Markgr.","LC",0.312435677,8.488922557,"climber",334195,"Gymnosperms"
"383566-1","Gnetaceae","Gnetum","ridleyi","Gnetum ridleyi","Gamble ex Markgr.","DD",1.130193621,5.977997081,"climber",334196,"Gymnosperms"
