"","powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE.median","ED.median","lifeform_description","accepted_plant_name_id","group"
"573","60445102-2","Cupressaceae","Juniperus","poblana","Juniperus poblana","(Martínez) R.P.Adams",NA,0.623337524,2.212090422,"tree",381400,"Gymnosperms"
"574","262309-1","Cupressaceae","Juniperus","polycarpos","Juniperus polycarpos","K.Koch",NA,0.74313415,2.766915335,"shrub or tree",377662,"Gymnosperms"
"575","262311-1","Cupressaceae","Juniperus","procera","Juniperus procera","Hochst. ex Endl.","LC",0.182863097,3.511453443,"tree",377641,"Gymnosperms"
"576","1143504-2","Cupressaceae","Juniperus","procumbens","Juniperus procumbens","(Siebold ex Endl.) Miq.","LC",0.05154359,1.120623003,"subshrub",377642,"Gymnosperms"
"577","676855-1","Cupressaceae","Juniperus","przewalskii","Juniperus przewalskii","Kom.","LC",0.019572806,0.320994136,"tree",377653,"Gymnosperms"
"578","262316-1","Cupressaceae","Juniperus","pseudosabina","Juniperus pseudosabina","Fisch. & C.A.Mey.","LC",0.141644493,2.580088,"shrub",377646,"Gymnosperms"
"579","262325-1","Cupressaceae","Juniperus","recurva","Juniperus recurva","Buch.-Ham. ex D.Don","LC",0.235627258,5.565213085,"shrub or tree",377319,"Gymnosperms"
"580","262335-1","Cupressaceae","Juniperus","rigida","Juniperus rigida","Siebold & Zucc.","LC",0.130006028,1.933396217,"subshrub or tree",377295,"Gymnosperms"
"581","30166980-2","Cupressaceae","Juniperus","sabina","Juniperus sabina","L.","LC",0.062315492,1.177405785,"shrub",377333,"Gymnosperms"
"582","132533-2","Cupressaceae","Juniperus","saltillensis","Juniperus saltillensis","M.T.Hall","EN",0.098981455,0.204017286,"shrub or tree",377355,"Gymnosperms"
"583","676859-1","Cupressaceae","Juniperus","saltuaria","Juniperus saltuaria","Rehder & E.H.Wilson","LC",0.021163114,0.319760376,"tree",377356,"Gymnosperms"
"584","132534-2","Cupressaceae","Juniperus","saxicola","Juniperus saxicola","Britton & P.Wilson","CR",1.299530644,1.39216,"shrub or tree",377350,"Gymnosperms"
"585","132535-2","Cupressaceae","Juniperus","scopulorum","Juniperus scopulorum","Sarg.","LC",0.086486014,1.330953021,"tree",377330,"Gymnosperms"
"586","262351-1","Cupressaceae","Juniperus","semiglobosa","Juniperus semiglobosa","Regel","LC",0.067549238,1.177140438,"shrub or tree",377331,"Gymnosperms"
"587","676868-1","Cupressaceae","Juniperus","seravschanica","Juniperus seravschanica","Kom.",NA,0.405107427,1.640001037,"tree",377336,"Gymnosperms"
"588","262360-1","Cupressaceae","Juniperus","squamata","Juniperus squamata","D.Don","LC",0.08110103,1.478164075,"shrub",377283,"Gymnosperms"
"589","132539-2","Cupressaceae","Juniperus","standleyi","Juniperus standleyi","Steyerm.","EN",0.130258165,0.260592209,"shrub or tree",377231,"Gymnosperms"
"590","262369-1","Cupressaceae","Juniperus","taxifolia","Juniperus taxifolia","Hook. & Arn.","NT",0.451232842,3.900425312,"shrub or tree",377255,"Gymnosperms"
"591","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",0.076269676,1.115031394,"tree",377262,"Gymnosperms"
"592","676877-1","Cupressaceae","Juniperus","tibetica","Juniperus tibetica","Kom.","VU",0.462834195,2.001094,"tree",377260,"Gymnosperms"
"593","676879-1","Cupressaceae","Juniperus","tsukusiensis","Juniperus tsukusiensis","Masam.",NA,0.623279184,1.75657304,"subshrub or shrub",377237,"Gymnosperms"
"594","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",0.215790428,1.826601778,"tree",377238,"Gymnosperms"
"595","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",0.239841773,4.834112,"tree",377287,"Gymnosperms"
"596","60453649-2","Cupressaceae","Juniperus","zanonii","Juniperus zanonii","R.P.Adams",NA,0.630231643,2.156156509,"subshrub or shrub",461222,"Gymnosperms"
"597","262401-1","Pinaceae","Keteleeria","davidiana","Keteleeria davidiana","(C.E.Bertrand) Beissn.","LC",0.537347116,8.619920847,"tree",377744,"Gymnosperms"
"598","262402-1","Pinaceae","Keteleeria","evelyniana","Keteleeria evelyniana","Mast.","VU",0.349303944,1.430622357,"tree",377762,"Gymnosperms"
"599","262404-1","Pinaceae","Keteleeria","fortunei","Keteleeria fortunei","(A.Murray bis) Carrière","NT",0.293706209,2.436861796,"tree",377769,"Gymnosperms"
"600","910807-1","Podocarpaceae","Lagarostrobos","franklinii","Lagarostrobos franklinii","(Hook.f.) Quinn","LC",3.482906613,52.25610289,"tree",379176,"Gymnosperms"
"601","262420-1","Pinaceae","Larix","decidua","Larix decidua","Mill.","LC",0.325498692,5.319629251,"tree",379112,"Gymnosperms"
"602","77092562-1","Pinaceae","Larix","gmelinii","Larix gmelinii","(Rupr.) Göpp.","LC",0.528899673,9.47826006,"tree",381519,"Gymnosperms"
"603","50922021-1","Pinaceae","Larix","griffithii","Larix griffithii","Hook.f.","LC",0.765901636,11.236137,"tree",379116,"Gymnosperms"
"604","60457419-2","Pinaceae","Larix","kaempferi","Larix kaempferi","(Lamb.) Carrière","LC",0.389965533,7.333510828,"tree",379135,"Gymnosperms"
"605","262435-1","Pinaceae","Larix","laricina","Larix laricina","(Du Roi) K.Koch","LC",0.473170639,7.306271246,"tree",379072,"Gymnosperms"
"606","262441-1","Pinaceae","Larix","lyallii","Larix lyallii","Parl.","LC",0.606578143,9.883050244,"tree",379089,"Gymnosperms"
"607","676912-1","Pinaceae","Larix","mastersiana","Larix mastersiana","Rehder & E.H.Wilson","EN",2.835374885,5.510034364,"tree",379078,"Gymnosperms"
"608","262444-1","Pinaceae","Larix","occidentalis","Larix occidentalis","Nutt.","LC",0.313899859,5.361026006,"tree",379096,"Gymnosperms"
"609","262448-1","Pinaceae","Larix","potaninii","Larix potaninii","Batalin","LC",0.618202315,10.19632501,"tree",379087,"Gymnosperms"
"610","262455-1","Pinaceae","Larix","sibirica","Larix sibirica","Ledeb.","LC",0.602108786,9.882170831,"tree",379148,"Gymnosperms"
"611","262462-1","Podocarpaceae","Lepidothamnus","fonkii","Lepidothamnus fonkii","Phil.","LC",1.079059934,17.08384201,"subshrub",379179,"Gymnosperms"
"612","910823-1","Podocarpaceae","Lepidothamnus","intermedius","Lepidothamnus intermedius","(Kirk) Quinn","LC",1.336866761,20.35132574,"tree",379178,"Gymnosperms"
"613","910824-1","Podocarpaceae","Lepidothamnus","laxifolius","Lepidothamnus laxifolius","(Hook.f.) Quinn","LC",1.028821095,17.093572,"subshrub or shrub",379177,"Gymnosperms"
"614","297149-1","Zamiaceae","Lepidozamia","hopei","Lepidozamia hopei","(W.Hill) Regel","LC",0.973003394,16.70713301,"tree",379187,"Gymnosperms"
"615","297151-1","Zamiaceae","Lepidozamia","peroffskyana","Lepidozamia peroffskyana","Regel","LC",1.011274419,16.65616323,"tree",379188,"Gymnosperms"
"616","262463-1","Cupressaceae","Libocedrus","austrocaledonica","Libocedrus austrocaledonica","Brongn. & Gris","NT",0.110738123,0.937956017,"shrub or tree",377847,"Gymnosperms"
"617","262464-1","Cupressaceae","Libocedrus","bidwillii","Libocedrus bidwillii","Hook.f.","NT",0.4736631,3.840984938,"tree",377848,"Gymnosperms"
"618","676927-1","Cupressaceae","Libocedrus","chevalieri","Libocedrus chevalieri","J.Buchholz","VU",0.225890246,0.896182733,"shrub or tree",377849,"Gymnosperms"
"619","676929-1","Cupressaceae","Libocedrus","plumosa","Libocedrus plumosa","(D.Don) Druce","NT",0.92786217,7.414326429,"tree",377863,"Gymnosperms"
"620","676931-1","Cupressaceae","Libocedrus","yateensis","Libocedrus yateensis","Guillaumin","EN",0.567051722,1.120361274,"shrub or tree",377862,"Gymnosperms"
"621","1005722-1","Zamiaceae","Macrozamia","cardiacensis","Macrozamia cardiacensis","P.I.Forst. & D.L.Jones","VU",0.161422315,0.649687039,"subshrub",379246,"Gymnosperms"
"622","871786-1","Zamiaceae","Macrozamia","communis","Macrozamia communis","L.A.S.Johnson","LC",0.031123217,0.524540795,"shrub",379250,"Gymnosperms"
"623","1005726-1","Zamiaceae","Macrozamia","concinna","Macrozamia concinna","D.L.Jones","LC",0.225501972,3.564013,"subshrub",379244,"Gymnosperms"
"624","979679-1","Zamiaceae","Macrozamia","conferta","Macrozamia conferta","D.L.Jones & P.I.Forst.","VU",0.064535131,0.265613866,"subshrub",379243,"Gymnosperms"
"625","979680-1","Zamiaceae","Macrozamia","cranei","Macrozamia cranei","D.L.Jones & P.I.Forst.","EN",0.274922168,0.574883597,"subshrub",379241,"Gymnosperms"
"626","979681-1","Zamiaceae","Macrozamia","crassifolia","Macrozamia crassifolia","P.I.Forst. & D.L.Jones","VU",0.457542502,1.924442173,"subshrub",379240,"Gymnosperms"
"627","871787-1","Zamiaceae","Macrozamia","diplomera","Macrozamia diplomera","(F.Muell.) L.A.S.Johnson","LC",0.020533968,0.3717973,"subshrub",379208,"Gymnosperms"
"628","871788-1","Zamiaceae","Macrozamia","douglasii","Macrozamia douglasii","W.Hill ex F.M.Bailey","LC",0.248309987,3.813377,"shrub",379207,"Gymnosperms"
"629","297163-1","Zamiaceae","Macrozamia","dyeri","Macrozamia dyeri","(F.Muell.) C.A.Gardner","LC",0.193003598,3.258006803,"shrub",379245,"Gymnosperms"
"630","1005727-1","Zamiaceae","Macrozamia","elegans","Macrozamia elegans","K.D.Hill & D.L.Jones","EN",2.629532109,5.508463,"subshrub",379247,"Gymnosperms"
"631","297167-1","Zamiaceae","Macrozamia","fawcettii","Macrozamia fawcettii","C.Moore","NT",0.395539221,3.170586017,"subshrub",379264,"Gymnosperms"
"632","960095-1","Zamiaceae","Macrozamia","fearnsidei","Macrozamia fearnsidei","D.L.Jones","LC",0.024653627,0.369745719,"subshrub",379263,"Gymnosperms"
"633","297169-1","Zamiaceae","Macrozamia","flexuosa","Macrozamia flexuosa","C.Moore","NT",0.538021944,4.653839019,"subshrub",379262,"Gymnosperms"
"634","297171-1","Zamiaceae","Macrozamia","fraseri","Macrozamia fraseri","Miq.","LC",0.149681937,2.622397481,"shrub",379261,"Gymnosperms"
"635","1005729-1","Zamiaceae","Macrozamia","glaucophylla","Macrozamia glaucophylla","D.L.Jones","LC",0.118087361,2.024915009,"subshrub",379259,"Gymnosperms"
"636","297173-1","Zamiaceae","Macrozamia","heteromera","Macrozamia heteromera","C.Moore","LC",0.205608668,3.714292,"subshrub",379267,"Gymnosperms"
"637","1005730-1","Zamiaceae","Macrozamia","humilis","Macrozamia humilis","D.L.Jones","CR",1.497793708,1.572718129,"subshrub",379255,"Gymnosperms"
"638","968150-1","Zamiaceae","Macrozamia","johnsonii","Macrozamia johnsonii","D.L.Jones & K.D.Hill","VU",0.862677104,3.565693667,"shrub",379254,"Gymnosperms"
"639","960096-1","Zamiaceae","Macrozamia","lomandroides","Macrozamia lomandroides","D.L.Jones","EN",0.681898796,1.447240982,"subshrub",379252,"Gymnosperms"
"640","1005723-1","Zamiaceae","Macrozamia","longispina","Macrozamia longispina","P.I.Forst. & D.L.Jones","NT",0.435453521,3.65909,"subshrub",379236,"Gymnosperms"
"641","871789-1","Zamiaceae","Macrozamia","lucida","Macrozamia lucida","L.A.S.Johnson","LC",0.037915325,0.607012467,"subshrub",379260,"Gymnosperms"
"642","59233-3","Zamiaceae","Macrozamia","macdonnellii","Macrozamia macdonnellii","(F.Muell. ex Miq.) A.DC.","LC",0.152257812,2.423705897,"shrub",379311,"Gymnosperms"
"643","979682-1","Zamiaceae","Macrozamia","machinii","Macrozamia machinii","P.I.Forst. & D.L.Jones","VU",0.065415491,0.266287747,"shrub",379225,"Gymnosperms"
"644","297182-1","Zamiaceae","Macrozamia","macleayi","Macrozamia macleayi","Miq.","LC",0.117820647,1.967433135,"shrub",379223,"Gymnosperms"
"645","297183-1","Zamiaceae","Macrozamia","miquelii","Macrozamia miquelii","(F.Muell.) A.DC.","LC",0.195894133,3.395360574,"subshrub",379222,"Gymnosperms"
"646","1005724-1","Zamiaceae","Macrozamia","montana","Macrozamia montana","K.D.Hill","LC",0.174067578,3.148603892,"subshrub",379221,"Gymnosperms"
"647","59481-3","Zamiaceae","Macrozamia","moorei","Macrozamia moorei","F.Muell.","NT",0.400798083,3.356089596,"tree",379220,"Gymnosperms"
"648","59516-3","Zamiaceae","Macrozamia","mountperriensis","Macrozamia mountperriensis","F.M.Bailey","LC",0.255109906,4.272833003,"subshrub",379219,"Gymnosperms"
"649","979683-1","Zamiaceae","Macrozamia","occidua","Macrozamia occidua","D.L.Jones & P.I.Forst.","VU",0.136011077,0.534132133,"subshrub",379218,"Gymnosperms"
"650","979684-1","Zamiaceae","Macrozamia","parcifolia","Macrozamia parcifolia","P.I.Forst. & D.L.Jones","EN",0.284184004,0.628793694,"subshrub",379216,"Gymnosperms"
"651","297187-1","Zamiaceae","Macrozamia","pauli-guilielmi","Macrozamia pauli-guilielmi","W.Hill & F.Muell.","EN",1.438570969,3.217948466,"subshrub",379226,"Gymnosperms"
"652","297191-1","Zamiaceae","Macrozamia","platyrhachis","Macrozamia platyrhachis","F.M.Bailey","EN",1.234208621,2.390822,"subshrub",379213,"Gymnosperms"
"653","963299-1","Zamiaceae","Macrozamia","plurinervia","Macrozamia plurinervia","(L.A.S.Johnson) D.L.Jones","EN",1.844335368,3.681518526,"subshrub",379211,"Gymnosperms"
"654","1005728-1","Zamiaceae","Macrozamia","polymorpha","Macrozamia polymorpha","D.L.Jones","LC",0.030717701,0.524584166,"subshrub",379210,"Gymnosperms"
"655","1005725-1","Zamiaceae","Macrozamia","reducta","Macrozamia reducta","K.D.Hill & D.L.Jones","LC",0.171313878,3.148904275,"subshrub",379217,"Gymnosperms"
"656","60072-3","Zamiaceae","Macrozamia","riedlei","Macrozamia riedlei","(Fisch. ex Gaudich.) C.A.Gardner","LC",0.171718105,3.398066973,"subshrub",379320,"Gymnosperms"
"657","297197-1","Zamiaceae","Macrozamia","secunda","Macrozamia secunda","C.Moore","VU",0.500859997,1.960013076,"subshrub",379235,"Gymnosperms"
"658","20002999-1","Zamiaceae","Macrozamia","serpentina","Macrozamia serpentina","D.L.Jones & P.I.Forst.","NT",0.430358896,3.603146574,"subshrub",379234,"Gymnosperms"
"659","297199-1","Zamiaceae","Macrozamia","spiralis","Macrozamia spiralis","(Salisb.) Miq.","EN",2.403871488,5.090464,"subshrub",379233,"Gymnosperms"
"660","871790-1","Zamiaceae","Macrozamia","stenomera","Macrozamia stenomera","L.A.S.Johnson","NT",0.397406149,3.171024984,"subshrub",379232,"Gymnosperms"
"661","979685-1","Zamiaceae","Macrozamia","viridis","Macrozamia viridis","D.L.Jones & P.I.Forst.","EN",0.419103929,0.848722692,"subshrub",379230,"Gymnosperms"
"662","988952-1","Podocarpaceae","Manoao","colensoi","Manoao colensoi","(Hook.) Molloy","LC",6.588833435,104.0223412,"tree",379273,"Gymnosperms"
"663","828387-1","Cupressaceae","Metasequoia","glyptostroboides","Metasequoia glyptostroboides","Hu & W.C.Cheng","EN",19.21685566,39.14641313,"tree",379270,"Gymnosperms"
"664","676932-1","Cupressaceae","Microbiota","decussata","Microbiota decussata","Kom.","LC",1.200049524,19.39723817,"subshrub",377977,"Gymnosperms"
"665","262477-1","Podocarpaceae","Microcachrys","tetragona","Microcachrys tetragona","(Hook.) Hook.f.","LC",3.279513444,52.68013935,"subshrub or shrub",379301,"Gymnosperms"
"666","1075555-2","Zamiaceae","Microcycas","calocoma","Microcycas calocoma","(Miq.) A.DC.","CR",28.65050824,29.42105,"shrub or tree",379228,"Gymnosperms"
"667","943765-1","Podocarpaceae","Nageia","fleuryi","Nageia fleuryi","(Hickel) de Laub.","NT",0.441855099,3.720215599,"tree",378192,"Gymnosperms"
"668","943764-1","Podocarpaceae","Nageia","maxima","Nageia maxima","(de Laub.) de Laub.","EN",1.37092533,2.809162496,"tree",378171,"Gymnosperms"
"669","943763-1","Podocarpaceae","Nageia","motleyi","Nageia motleyi","(Parl.) de Laub.","VU",0.604795748,2.566132909,"tree",378168,"Gymnosperms"
"670","262544-1","Podocarpaceae","Nageia","nagi","Nageia nagi","(Thunb.) Kuntze","NT",0.329071672,2.682789595,"tree",378167,"Gymnosperms"
"671","262578-1","Podocarpaceae","Nageia","wallichiana","Nageia wallichiana","(C.Presl) Kuntze","LC",0.380002597,7.003910688,"tree",378101,"Gymnosperms"
"672","77158977-1","Cupressaceae","Callitris","pancheri","Callitris pancheri","(Carrière) Byng","EN",2.52364627,5.206895559,"tree",520351,"Gymnosperms"
"673","946480-1","Pinaceae","Nothotsuga","longibracteata","Nothotsuga longibracteata","(W.C.Cheng) H.H.Hu ex C.N.Page","NT",3.266022076,27.487646,"tree",378136,"Gymnosperms"
"674","294873-1","Cupressaceae","Papuacedrus","papuana","Papuacedrus papuana","(F.Muell.) H.L.Li","LC",1.834207889,31.059466,"tree",378344,"Gymnosperms"
"675","687981-1","Podocarpaceae","Parasitaxus","usta","Parasitaxus usta","(Vieill.) de Laub.","VU",24.41816774,101.5976898,"holoparasitic chamaephyte",380767,"Gymnosperms"
"676","106588-3","Podocarpaceae","Pherosphaera","fitzgeraldii","Pherosphaera fitzgeraldii","(F.Muell.) F.Muell. ex Hook.f.","CR",13.93494253,14.91918662,"shrub",379624,"Gymnosperms"
"677","262594-1","Podocarpaceae","Pherosphaera","hookeriana","Pherosphaera hookeriana","W.Archer bis","NT",11.27003811,97.11447448,"shrub",380818,"Gymnosperms"
"678","262597-1","Podocarpaceae","Phyllocladus","aspleniifolius","Phyllocladus aspleniifolius","(Labill.) Hook.f.","LC",0.316845987,4.750142269,"shrub or tree",380375,"Gymnosperms"
"679","262603-1","Podocarpaceae","Phyllocladus","hypophyllus","Phyllocladus hypophyllus","Hook.f.","LC",0.213757917,3.776300022,"tree",380374,"Gymnosperms"
"680","994470-1","Podocarpaceae","Phyllocladus","toatoa","Phyllocladus toatoa","Molloy","LC",0.236846351,3.769921104,"tree",380373,"Gymnosperms"
"681","262608-1","Podocarpaceae","Phyllocladus","trichomanoides","Phyllocladus trichomanoides","D.Don","LC",0.398209088,7.1730631,"shrub or tree",380380,"Gymnosperms"
"682","262609-1","Pinaceae","Picea","abies","Picea abies","(L.) H.Karst.","LC",0.680225923,11.41495018,"tree",380406,"Gymnosperms"
"683","262615-1","Pinaceae","Picea","alcoquiana","Picea alcoquiana","(H.J.Veitch ex Lindl.) Carrière","NT",0.267285625,2.161719087,"tree",380396,"Gymnosperms"
"684","676939-1","Pinaceae","Picea","asperata","Picea asperata","Mast.","VU",2.734187152,11.27467045,"tree",380431,"Gymnosperms"
"685","676940-1","Pinaceae","Picea","aurantiaca","Picea aurantiaca","Mast.","EN",2.845477651,6.253749052,"tree",380418,"Gymnosperms"
"686","1008745-1","Pinaceae","Picea","austropanlanica","Picea austropanlanica","Silba",NA,2.488545957,6.779545826,"tree",380429,"Gymnosperms"
"687","978295-1","Pinaceae","Picea","brachytyla","Picea brachytyla","(Franch.) E.Pritz.","VU",0.748813651,3.382161,"tree",380409,"Gymnosperms"
"688","262630-1","Pinaceae","Picea","breweriana","Picea breweriana","S.Watson","VU",2.801108925,12.316283,"tree",380618,"Gymnosperms"
"689","195867-2","Pinaceae","Picea","chihuahuana","Picea chihuahuana","Martínez","EN",1.185254667,2.433958004,"tree",380610,"Gymnosperms"
"690","676948-1","Pinaceae","Picea","crassifolia","Picea crassifolia","Kom.","LC",0.686630332,12.72994102,"tree",380603,"Gymnosperms"
"691","262646-1","Pinaceae","Picea","engelmannii","Picea engelmannii","Engelm.","LC",0.212756338,4.13272425,"tree",380614,"Gymnosperms"
"692","676949-1","Pinaceae","Picea","farreri","Picea farreri","C.N.Page & Rushforth","VU",0.500587419,2.159189985,"tree",380641,"Gymnosperms"
"693","262657-1","Pinaceae","Picea","glehnii","Picea glehnii","(F.Schmidt) Mast.","LC",0.222099075,3.4772521,"tree",380645,"Gymnosperms"
"694","262669-1","Pinaceae","Picea","jezoensis","Picea jezoensis","(Siebold & Zucc.) Carrière","LC",0.144420104,2.301225486,"tree",380563,"Gymnosperms"
"695","676960-1","Pinaceae","Picea","koraiensis","Picea koraiensis","Nakai","LC",0.138376189,2.306006305,"tree",380570,"Gymnosperms"
"696","676963-1","Pinaceae","Picea","koyamae","Picea koyamae","Shiras.","CR",5.646648352,6.145526447,"tree",380547,"Gymnosperms"
"697","195881-2","Pinaceae","Picea","laxa","Picea laxa","(Münchh.) Sarg.",NA,0.519523098,2.079165598,"tree",381078,"Gymnosperms"
"698","50881856-1","Pinaceae","Picea","likiangensis","Picea likiangensis","(Franch.) E.Pritz.","VU",0.362418522,1.561752878,"tree",380560,"Gymnosperms"
"699","77091645-1","Pinaceae","Picea","linzhiensis","Picea linzhiensis","(W.C.Cheng & L.K.Fu) Rushforth","NT",0.862857929,7.05142457,"tree",381553,"Gymnosperms"
"700","195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms"
"701","282798-2","Pinaceae","Picea","martinezii","Picea martinezii","T.F.Patt.","EN",0.930412842,1.962885215,"tree",380592,"Gymnosperms"
"702","262679-1","Pinaceae","Picea","maximowiczii","Picea maximowiczii","Regel ex Mast.","EN",0.629690385,1.316836518,"tree",380594,"Gymnosperms"
"703","676972-1","Pinaceae","Picea","meyeri","Picea meyeri","Rehder & E.H.Wilson","NT",0.400269464,3.52077264,"tree",380581,"Gymnosperms"
"704","676975-1","Pinaceae","Picea","morrisonicola","Picea morrisonicola","Hayata","VU",0.587987515,2.298411532,"tree",380582,"Gymnosperms"
"705","262692-1","Pinaceae","Picea","neoveitchii","Picea neoveitchii","Mast.","CR",2.717840358,2.896007879,"tree",380584,"Gymnosperms"
"706","262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms"
"707","60440467-2","Pinaceae","Picea","omorika","Picea omorika","(Pančić) Purk.","EN",0.841470315,1.706091933,"tree",380733,"Gymnosperms"
"708","60440465-2","Pinaceae","Picea","orientalis","Picea orientalis","(L.) Peterm.","LC",0.046000616,0.911280921,"tree",385958,"Gymnosperms"
"709","262712-1","Pinaceae","Picea","polita","Picea polita","(Siebold & Zucc.) Carrière",NA,0.149592257,0.313367897,"tree",380716,"Gymnosperms"
"710","30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms"
"711","676981-1","Pinaceae","Picea","purpurea","Picea purpurea","Mast.","NT",0.200451655,1.700061622,"tree",380759,"Gymnosperms"
"712","676982-1","Pinaceae","Picea","retroflexa","Picea retroflexa","Mast.","EN",2.655297108,5.591260616,"tree",380757,"Gymnosperms"
"713","195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms"
"714","262720-1","Pinaceae","Picea","schrenkiana","Picea schrenkiana","Fisch. & C.A.Mey.","LC",0.309341601,5.247717,"tree",380762,"Gymnosperms"
"715","676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms"
"716","262724-1","Pinaceae","Picea","smithiana","Picea smithiana","(Wall.) Boiss.","LC",0.110015206,1.822492325,"tree",380737,"Gymnosperms"
"717","676987-1","Pinaceae","Picea","spinulosa","Picea spinulosa","(Griff.) A.Henry","LC",0.1055454,1.671329929,"tree",380739,"Gymnosperms"
"718","262738-1","Pinaceae","Picea","wilsonii","Picea wilsonii","Mast.","LC",0.934303778,20.143685,"tree",380667,"Gymnosperms"
"719","196481-2","Cupressaceae","Pilgerodendron","uviferum","Pilgerodendron uviferum","(D.Don) Florin","VU",0.935297241,3.795977424,"tree",378333,"Gymnosperms"
"720","262755-1","Pinaceae","Pinus","albicaulis","Pinus albicaulis","Engelm.","EN",0.625158736,1.296536804,"shrub or tree",380705,"Gymnosperms"
"721","676999-1","Pinaceae","Pinus","amamiana","Pinus amamiana","Koidz.","EN",0.478082723,1.001518135,"tree",380699,"Gymnosperms"
"722","262778-1","Pinaceae","Pinus","aristata","Pinus aristata","Engelm.","LC",0.292128492,4.895756244,"tree",380723,"Gymnosperms"
"723","196911-2","Pinaceae","Pinus","arizonica","Pinus arizonica","Engelm.","LC",0.104043993,1.688745,"tree",380503,"Gymnosperms"
"724","262780-1","Pinaceae","Pinus","armandi","Pinus armandi","Franch.","LC",0.100726287,1.573150066,"tree",380505,"Gymnosperms"
"725","77162947-1","Pinaceae","Pinus","arunachalensis","Pinus arunachalensis","R.C.Srivast.",NA,1.619817898,3.852451997,"tree",526438,"Gymnosperms"
"726","196914-2","Pinaceae","Pinus","attenuata","Pinus attenuata","Lemmon","LC",0.107456245,1.489288903,"tree",381057,"Gymnosperms"
"727","314973-2","Pinaceae","Pinus","ayacahuite","Pinus ayacahuite","Ehrenb. ex Schltdl.","LC",0.155686127,2.321635465,"tree",380490,"Gymnosperms"
"728","30090943-2","Pinaceae","Pinus","balfouriana","Pinus balfouriana","Balf.","NT",0.536681263,4.380013369,"tree",380514,"Gymnosperms"
"729","262801-1","Pinaceae","Pinus","banksiana","Pinus banksiana","Lamb.","LC",0.307484223,5.845307079,"tree",380544,"Gymnosperms"
"730","677006-1","Pinaceae","Pinus","bhutanica","Pinus bhutanica","Grierson, D.G.Long & C.N.Page","LC",0.058372479,0.887427926,"tree",380541,"Gymnosperms"
"731","677009-1","Pinaceae","Pinus","brutia","Pinus brutia","Ten.","LC",0.116856141,1.805753198,"tree",380529,"Gymnosperms"
"732","262822-1","Pinaceae","Pinus","bungeana","Pinus bungeana","Zucc. ex Endl.","LC",0.304555798,5.552363319,"tree",380453,"Gymnosperms"
"733","262832-1","Pinaceae","Pinus","canariensis","Pinus canariensis","C.Sm. ex DC.","LC",0.348237928,6.470854,"tree",380437,"Gymnosperms"
"734","314859-2","Pinaceae","Pinus","caribaea","Pinus caribaea","Morelet","LC",0.129019939,2.183606049,"tree",380440,"Gymnosperms"
"735","262848-1","Pinaceae","Pinus","cembra","Pinus cembra","L.","LC",0.105888531,1.980727708,"tree",380472,"Gymnosperms"
"736","262850-1","Pinaceae","Pinus","cembroides","Pinus cembroides","Zucc.","LC",0.200409914,3.406478246,"tree",380484,"Gymnosperms"
"737","262863-1","Pinaceae","Pinus","clausa","Pinus clausa","(Chapm. ex Engelm.) Vasey ex Sarg.","LC",0.088411648,1.373775707,"tree",379871,"Gymnosperms"
"738","30000492-2","Pinaceae","Pinus","contorta","Pinus contorta","Douglas ex Loudon","LC",0.18326306,3.102447978,"tree",379843,"Gymnosperms"
"739","196961-2","Pinaceae","Pinus","coulteri","Pinus coulteri","D.Don","NT",0.037428267,0.323689493,"tree",379852,"Gymnosperms"
"740","262881-1","Pinaceae","Pinus","cubensis","Pinus cubensis","Griseb.","LC",0.043784145,0.769162068,"tree",379797,"Gymnosperms"
"741","196965-2","Pinaceae","Pinus","culminicola","Pinus culminicola","Andresen & Beaman","EN",1.889963358,4.018572005,"tree",379798,"Gymnosperms"
"742","677022-1","Pinaceae","Pinus","dalatensis","Pinus dalatensis","Ferré","NT",0.12153361,1.042081654,"tree",379803,"Gymnosperms"
"743","677024-1","Pinaceae","Pinus","densata","Pinus densata","Mast.","LC",0.131086289,2.380440202,"tree",379782,"Gymnosperms"
"744","262894-1","Pinaceae","Pinus","densiflora","Pinus densiflora","Siebold & Zucc.","LC",0.483537766,7.403319023,"tree",379792,"Gymnosperms"
"745","314938-2","Pinaceae","Pinus","devoniana","Pinus devoniana","Lindl.","LC",0.080891219,1.199634308,"tree",379832,"Gymnosperms"
